filename,shortcode,post_url,media_type,width,height,caption_or_alt,category
7m-0400.jpg,B9k3IGOlCj2,https://www.instagram.com/p/B9k3IGOlCj2/,p,679,679,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0401.jpg,B9k2zBRlBib,https://www.instagram.com/p/B9k2zBRlBib/,p,697,697,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0402.jpg,B9k2qYOlVZR,https://www.instagram.com/p/B9k2qYOlVZR/,p,0,0,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0403.jpg,B9k2kn0l6Ao,https://www.instagram.com/p/B9k2kn0l6Ao/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0404.jpg,B9k2guUlEL-,https://www.instagram.com/p/B9k2guUlEL-/,p,0,0,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0405.jpg,B9k2XpHlfdt,https://www.instagram.com/p/B9k2XpHlfdt/,p,692,690,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0406.jpg,B9k2UePF5He,https://www.instagram.com/p/B9k2UePF5He/,p,0,0,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0407.jpg,B9k2N6alU8r,https://www.instagram.com/p/B9k2N6alU8r/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore on March 10, 2020.",review
7m-0408.jpg,B8azB7SF1uD,https://www.instagram.com/p/B8azB7SF1uD/,p,0,0,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0409.jpg,B8ay_bolANZ,https://www.instagram.com/p/B8ay_bolANZ/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0410.jpg,B8ay9U2ldfk,https://www.instagram.com/p/B8ay9U2ldfk/,p,720,720,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0411.jpg,B8ay4ffF0IV,https://www.instagram.com/p/B8ay4ffF0IV/,p,720,720,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0412.jpg,B8ay0ueFJFr,https://www.instagram.com/p/B8ay0ueFJFr/,p,720,720,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0413.jpg,B8ayxXQlM93,https://www.instagram.com/p/B8ayxXQlM93/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0414.jpg,B8ayX8HlltD,https://www.instagram.com/p/B8ayX8HlltD/,p,719,719,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0415.jpg,B8ayU8gFKbq,https://www.instagram.com/p/B8ayU8gFKbq/,p,1080,719,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0416.jpg,B8ayMIulB03,https://www.instagram.com/p/B8ayMIulB03/,p,725,720,"Photo by Paket Wedding Jakarta Bali Singapore in The Ritz-Carlton Jakarta, Mega Kuningan.",review
7m-0417.jpg,B8av3hnl7hS,https://www.instagram.com/p/B8av3hnl7hS/,p,1080,1080,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0418.jpg,B8avzljlHRg,https://www.instagram.com/p/B8avzljlHRg/,p,1080,1080,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0419.jpg,B8avwJyFsTu,https://www.instagram.com/p/B8avwJyFsTu/,p,736,736,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0420.jpg,B8avqFrFJTy,https://www.instagram.com/p/B8avqFrFJTy/,p,900,900,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0421.jpg,B8avm4JlVVK,https://www.instagram.com/p/B8avm4JlVVK/,p,904,904,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0422.jpg,B8avjStFm85,https://www.instagram.com/p/B8avjStFm85/,p,909,909,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0423.jpg,B8avYpqleQH,https://www.instagram.com/p/B8avYpqleQH/,p,720,720,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0424.jpg,B8avVXQloLx,https://www.instagram.com/p/B8avVXQloLx/,p,720,720,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0425.jpg,B8avQzYlUIi,https://www.instagram.com/p/B8avQzYlUIi/,p,720,720,Photo by Paket Wedding Jakarta Bali Singapore in Ocha & Bella.,review
7m-0426.jpg,B7YyI0Mlktb,https://www.instagram.com/p/B7YyI0Mlktb/,p,693,693,"Photo by Paket Wedding Jakarta Bali Singapore on January 16, 2020.",review
7m-0427.jpg,B7YxDYvliVT,https://www.instagram.com/reel/B7YxDYvliVT/,reel,640,640,Mau wedding di Bali? Bingung cari venue dan vendor terpercaya? Find your dream venue with high quality vendor with us! Make your dream wedding come true😘 The Wedding of Julius & ,showcase
7m-0428.jpg,B7X7iXUFF51,https://www.instagram.com/p/B7X7iXUFF51/,p,531,531,Photo by Paket Wedding Jakarta Bali Singapore in Twin Plaza Hotel Jakarta.,review
7m-0429.jpg,B7X7PPLF0Oy,https://www.instagram.com/p/B7X7PPLF0Oy/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore on January 16, 2020.",review
7m-0430.jpg,B7X6nz9F-za,https://www.instagram.com/p/B7X6nz9F-za/,p,666,666,Photo by Paket Wedding Jakarta Bali Singapore in Grha Angkasa Pura I.,review
7m-0431.jpg,B7UtVDrlsYN,https://www.instagram.com/reel/B7UtVDrlsYN/,reel,720,720,The wedding of Bobie & Cynthia Thank you for trusting us Planner & Organizer : @sevenmagicorganizer Venue : @kuningancity.ballroom Morning preparation : @thewestinjakarta Catering ,showcase
7m-0432.jpg,B7SLjDiFgd8,https://www.instagram.com/p/B7SLjDiFgd8/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore on January 13, 2020.",review
7m-0433.jpg,B7SLXZWljaG,https://www.instagram.com/p/B7SLXZWljaG/,p,1080,1080,"Photo by Paket Wedding Jakarta Bali Singapore on January 13, 2020.",review
7m-0434.jpg,B7SKcppljE8,https://www.instagram.com/p/B7SKcppljE8/,p,1080,1080,Photo by Paket Wedding Jakarta Bali Singapore in Grand Orchardz Jakarta.,review
7m-0435.jpg,B7SIcTElUA2,https://www.instagram.com/p/B7SIcTElUA2/,p,675,675,Photo by Paket Wedding Jakarta Bali Singapore in Mercure Pik.,review
